movie_id,title,genres,genre_ids,release_year,release_date,runtime,rating,vote_count,popularity,overview,poster_path,backdrop_path,original_language,original_title,adult,video
TMDB11412,The Long Kiss Goodnight,Crime|Action|Mystery|Thriller,"80, 28, 9648, 53",1996,1996-10-11,0,6.583,1320,5.2781,"Samantha Caine is a small-town schoolteacher and mom with no memory of her life before washing up on a beach eight years ago. After a car accident and a violent home invasion trigger flashes of her past, she discovers she used to be a deadly CIA assassin. Teaming up with a wisecracking private investigator, Samantha must return to her old ways to take down the people who tried to erase her.",/yREdXX5lMFUKhTvb0ofI7mzUHlR.jpg,/s4s38yygyyeVacxQimu0jbuPjYk.jpg,en,The Long Kiss Goodnight,False,False
TMDB11000,The Birdcage,Comedy,35,1996,1996-03-03,0,7.051,1323,7.0598,A gay cabaret owner and his drag queen partner agree to put up a false heterosexual front so that their son can introduce them to his fiancée's conservative parents.,/hU2XeckncHS61TWZKDtw1BrKmOO.jpg,/yNOtXSNep1BLnfZ0yhLejm1TULi.jpg,en,The Birdcage,False,False
TMDB4232,Scream,Crime|Horror|Mystery,"80, 27, 9648",1996,1996-12-20,0,7.4,7757,26.936,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",/lr9ZIrmuwVmZhpZuTCW8D9g0ZJe.jpg,/4w6nQYAY0eb7B0VVRDXilXcgAUV.jpg,en,Scream,False,False
TMDB275,Fargo,Crime|Drama|Thriller,"80, 18, 53",1996,1996-03-08,0,7.8,8931,11.1201,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",/rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg,/747dgDfL5d8esobk7h4odaOFhUq.jpg,en,Fargo,False,False
TMDB954,Mission: Impossible,Adventure|Action|Thriller,"12, 28, 53",1996,1996-05-22,0,7.02,9836,10.8876,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the prime suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,/sra8XnL96OyLHENcglmZJg6HA8z.jpg,en,Mission: Impossible,False,False
TMDB602,Independence Day,Action|Adventure|Science Fiction,"28, 12, 878",1996,1996-06-25,0,6.899,10250,11.7587,"Strange phenomena surface around the globe. The skies ignite. Terror races through the world's major cities. As these extraordinary events unfold, it becomes increasingly clear that a force of incredible magnitude has arrived. Its mission: total annihilation over the Fourth of July weekend. The last hope to stop the destruction is an unlikely group of people united by fate and unimaginable circumstances.",/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg,/kFI1oF6KVnLEbUT7yLIbKXeyvu.jpg,en,Independence Day,False,False
TMDB627,Trainspotting,Drama|Crime,"18, 80",1996,1996-02-23,0,7.959,10259,9.9784,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends --Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind as Begbie and Sick Boy come knocking.",/y0HmDV0bZDTtXWHqqYYbT9XoshB.jpg,/dkfBKDUIWP1peEszdqK10MkMZCP.jpg,en,Trainspotting,False,False
TMDB11238,Aladdin and the King of Thieves,Adventure|Animation|Family,"12, 16, 10751",1996,1996-05-20,0,6.256,1953,6.1992,"Legendary secrets are revealed as Aladdin and his friends—Jasmine, Abu, Carpet and, of course, the always entertaining Genie—face all sorts of terrifying threats and make some exciting last-minute escapes pursuing the King Of Thieves and his villainous crew.",/kTH7qEyvdDYMoQraQZm3LFKCge3.jpg,/gkzfPl0rjp5COdFXPaxitp9J3X3.jpg,en,Aladdin and the King of Thieves,False,False
TMDB199,Star Trek: First Contact,Science Fiction|Action|Adventure|Thriller,"878, 28, 12, 53",1996,1996-11-22,0,7.294,1920,3.7445,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",/iqhHe893Vcf07jNkNQ31tu85dKG.jpg,/wygUDDRNpeKUnkekRGeLCZM93tA.jpg,en,Star Trek: First Contact,False,False
TMDB1592,Primal Fear,Crime|Drama|Mystery|Thriller,"80, 18, 9648, 53",1996,1996-03-06,0,7.656,3799,10.48,"Defense attorney Martin Vail takes on jobs for money and prestige rather than any sense of the greater good. His latest case involves an altar boy, accused of brutally murdering the archbishop of Chicago. Vail finds himself up against his ex-pupil and ex-lover, but as the case progresses and the Church's dark secrets are revealed, Vail finds that what appeared a simple case takes on a darker, more dangerous aspect.",/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg,/dZM71rHXh3Oo3WZlw8YpMMsoVB5.jpg,en,Primal Fear,False,False
TMDB819,Sleepers,Crime|Drama|Thriller,"80, 18, 53",1996,1996-10-18,0,7.601,3789,9.7914,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes.,/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,/w2rWEjAMYErpNfoK2Z0GFh1LFhN.jpg,en,Sleepers,False,False
TMDB9894,The Cable Guy,Comedy|Drama|Thriller,"35, 18, 53",1996,1996-06-10,0,5.994,2614,4.4527,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up—and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the 'friendship', Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behaviour.",/YJt9l3RdrRohI95btQKPXwpdii.jpg,/nj0rIFyjZ0GUOQYnGM8YyGR3CmS.jpg,en,The Cable Guy,False,False
TMDB2300,Space Jam,Comedy|Animation|Family|Science Fiction,"35, 16, 10751, 878",1996,1996-11-15,0,6.808,6339,9.1944,"With their freedom on the line, the Looney Tunes seek the help of NBA superstar Michael Jordan to win a basketball game against a team of moronic aliens.",/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg,/lWybXICZZpxnSvWSOW53XxTERUg.jpg,en,Space Jam,False,False
TMDB19404,Dilwale Dulhania Le Jayenge,Comedy|Drama|Romance,"35, 18, 10749",1995,1995-10-20,0,8.5,4564,17.4475,"Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",/2CAL2433ZeIihfX1Hb2139CX0pW.jpg,/zQDFHYNVVVp9OAYSixYAG1SyX1l.jpg,hi,दिलवाले दुल्हनिया ले जायेंगे,False,False
TMDB807,Se7en,Crime|Mystery|Thriller,"80, 9648, 53",1995,1995-09-22,0,8.379,22741,23.4317,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg,/iwgl8zlrrfvfWp9k9Paj8lvFEvS.jpg,en,Se7en,False,False
TMDB9359,Maverick,Action|Adventure|Comedy|Drama|Western,"28, 12, 35, 18, 37",1994,1994-05-20,0,6.891,1730,3.4698,"Bret Maverick is a gambler who would rather con someone than fight them, and needs an additional $3k in order to enter a winner-takes-all poker game beginning in a few days. He joins forces with a woman with a marvelous Southern accent, and the two try and enter the game.",/mTVbGGi5PIexmxVzeyFd2RYKwfM.jpg,/ctzKCslTsMRsOJNvAm1Mw8ytiHY.jpg,en,Maverick,False,False
TMDB11667,Street Fighter,Action|Adventure|Comedy|Thriller,"28, 12, 35, 53",1994,1994-12-23,0,4.654,1597,6.7254,Colonel Guile and various other martial arts heroes fight against the tyranny of dictator M. Bison and his cohorts.,/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg,/vmXRiIs6alZFDtlHlUT3Tx5rHww.jpg,en,Street Fighter,False,False
TMDB9331,Clear and Present Danger,Action|Drama|Thriller,"28, 18, 53",1994,1994-08-03,0,6.641,1653,7.8986,"Agent Jack Ryan becomes acting Deputy Director of Intelligence for the CIA when Admiral Greer is diagnosed with cancer. When an American businessman, and friend of the president, is murdered on his yacht, Ryan starts discovering links between the man and drug dealers. As former CIA agent John Clark is sent to Colombia to kill drug cartel kingpins in retaliation, Ryan must fight through multiple cover-ups to figure out what happened and who's responsible.",/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg,/hEMxuwywh3FmWjhkIrfo57k3M2n.jpg,en,Clear and Present Danger,False,False
TMDB8587,The Lion King,Family|Animation|Drama|Adventure,"10751, 16, 18, 12",1994,1994-06-15,0,8.253,19454,18.9401,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,/6GF9uJs7AnbcJvyfoZyjZv063Oo.jpg,en,The Lion King,False,False
TMDB3049,Ace Ventura: Pet Detective,Comedy|Mystery|Crime,"35, 9648, 80",1994,1994-02-04,0,6.573,6266,11.4925,"He's Ace Ventura: Pet Detective. The Ace is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!",/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg,/nbvREKIjX16mwNZtFqAoQTTHPnQ.jpg,en,Ace Ventura: Pet Detective,False,False
TMDB4476,Legends of the Fall,Drama|Western|Romance|War|Action,"18, 37, 10749, 10752, 28",1994,1994-12-23,0,7.38,2802,10.0115,"In early 20th-century Montana, Col. William Ludlow lives on a ranch in the wilderness with his sons, Alfred, Tristan, and Samuel. Eventually, the unconventional but close-knit family are bound by loyalty, tested by war, and torn apart by love, as told over the course of several decades in this epic saga.",/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,/ogKegWajhtkFUmDbCqsa2rJLwbn.jpg,en,Legends of the Fall,False,False
TMDB712,Four Weddings and a Funeral,Comedy|Drama|Romance,"35, 18, 10749",1994,1994-03-09,0,6.772,2951,8.1985,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg,/ejFaHWnDP29z7ePw2cJVOsWvOvH.jpg,en,Four Weddings and a Funeral,False,False
TMDB15969,The Return of Jafar,Family|Adventure|Animation|Romance,"10751, 12, 16, 10749",1994,1994-12-15,0,6.242,3427,4.7272,"The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.",/7SC793qtORB6YL4mu0F5o3hfjDQ.jpg,/mOOJm3tamy9iHg2mOEA77CM6ufZ.jpg,en,The Return of Jafar,False,False
TMDB241,Natural Born Killers,Crime|Thriller|Drama,"80, 53, 18",1994,1994-08-26,0,7.052,3721,7.5289,Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.,/fEKZwT91gxvkAoyPgpNXo8W5fu0.jpg,/k3TOt50cHvTLXWYPnXP0szhiXB8.jpg,en,Natural Born Killers,False,False
TMDB2164,Stargate,Action|Adventure|Science Fiction,"28, 12, 878",1994,1994-10-28,0,7.011,3721,8.7028,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",/4T6Po0XnZlevmhfPh3ZfEs5butR.jpg,/s2bqHApZlliCuwgyHod0qucrYqZ.jpg,en,Stargate,False,False
TMDB680,Pulp Fiction,Thriller|Crime|Comedy,"53, 80, 35",1994,1994-09-10,0,8.486,29811,27.6291,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,/96hiUXEuYsu4tcnvlaY8tEMFM0m.jpg,en,Pulp Fiction,False,False
TMDB278,The Shawshank Redemption,Drama|Crime,"18, 80",1994,1994-09-23,0,8.716,29891,47.7967,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,/zfbjgQE1uSd9wiPTX4VzsLi0rGG.jpg,en,The Shawshank Redemption,False,False
TMDB2292,Clerks,Comedy,35,1994,1994-10-19,0,7.383,2714,3.6488,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",/9IiSgiq4h4siTIS9H3o4nZ3h5L9.jpg,/sjfbZVKRGh84lNxhqvuhdvovh18.jpg,en,Clerks,False,False
TMDB36955,True Lies,Action|Thriller,"28, 53",1994,1994-07-15,0,7.087,4477,12.6084,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used car salesman while terrorists smuggle nuclear war heads into the United States.",/pweFTnzzTfGK68woSVkiTgjLzWm.jpg,/jRZ3joUcg8YDCQYl4Tog5xhY6wk.jpg,en,True Lies,False,False
TMDB9495,The Crow,Fantasy|Action|Thriller,"14, 28, 53",1994,1994-05-11,0,7.516,4442,6.3452,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven, watched over by a hypnotic crow, returns from the grave to exact revenge.",/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg,/cLqvQbP2utIKHRonwXnDjY3l1kk.jpg,en,The Crow,False,False
TMDB628,Interview with the Vampire,Horror|Drama|Fantasy,"27, 18, 14",1994,1994-11-11,0,7.384,6327,16.3283,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",/2162lAT2MP36MyJd2sttmj5du5T.jpg,/3fChciF2G1wXHsyTfJD9y7uN6Il.jpg,en,Interview with the Vampire,False,False
TMDB854,The Mask,Romance|Comedy|Crime|Fantasy,"10749, 35, 80, 14",1994,1994-07-29,0,6.977,11074,17.0061,"Stanley Ipkiss, an insecure banker who has lost his zest for life stumbles upon an ancient mask, that turns him into a confident suave cartoon-like character who upsets his ordinary life.",/jPC2eYub74zwf2tPGVtzSlBW6Oy.jpg,/bQlw59HncOXX9alFlOYKHAvSnm.jpg,en,The Mask,False,False
TMDB101,Léon: The Professional,Crime|Drama|Action,"80, 18, 28",1994,1994-09-14,0,8.3,15858,22.325,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",/bxB2q91nKYp8JNzqE7t7TWBVupB.jpg,/jRJrQ72VLyEnVsvwfep8Xjlvu8c.jpg,fr,Léon,False,False
TMDB8467,Dumb and Dumber,Comedy,35,1994,1994-12-16,0,6.646,6600,11.5289,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg,/9FeYBZDvNTh4ZmweekJvwyIxIiL.jpg,en,Dumb and Dumber,False,False
TMDB1637,Speed,Action|Thriller,"28, 53",1994,1994-06-09,0,7.146,6730,9.3931,Tensions run high when a crazed bomber rigs a Los Angeles bus with a device that will kill everyone on board if the vehicle's speed dips below fifty miles per hour.,/82PkCE4R95KhHICUDF7G4Ly2z3l.jpg,/lywmuPU5Hr1Mnpb9UGeDbILmkTx.jpg,en,Speed,False,False
TMDB12207,The Legend of Drunken Master,Action|Comedy,"28, 35",1994,1994-02-03,0,7.438,1056,3.8043,"Returning home with his father after a shopping expedition, Wong Fei-Hong is unwittingly caught up in the battle between foreigners who wish to export ancient Chinese artifacts and loyalists who don't want the pieces to leave the country. Fei-Hong must fight against the foreigners using his Drunken Boxing style, and overcome his father's antagonism as well.",/xqUBrSBtPYLvCtfqHF5sapU6Div.jpg,/zo14UuFDTVy91cBNWHplHCqHCPt.jpg,cn,醉拳二,False,False
TMDB1024,Heavenly Creatures,Drama|Fantasy,"18, 14",1994,1994-09-12,0,7.0,1020,2.9016,"Precocious teenager Juliet moves to New Zealand with her family and soon befriends the quiet, brooding Pauline through their shared love of fantasy and literature. This friendship gradually develops into an intense and obsessive bond.",/uvb86wVCIqD3Rlbr0GTNgWDF7Zo.jpg,/jHjOY9vgE7maH2HRk2fd9lOPg8.jpg,en,Heavenly Creatures,False,False
TMDB888,The Flintstones,Fantasy|Comedy|Family,"14, 35, 10751",1994,1994-05-27,0,5.366,2589,7.7472,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,/k7gkf5Wa8YZ9iyEOylBMfw9pnkp.jpg,/4byUSbNrjqCSjqVYrJU6AxqyZYr.jpg,en,The Flintstones,False,False
TMDB522,Ed Wood,Comedy|Drama|History,"35, 18, 36",1994,1994-09-28,0,7.484,2479,4.2366,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",/n8SrO3WbyuY2b6KazogqbQF348C.jpg,/3jrwJiMCe7VZP0DNcywHYOKg0Zu.jpg,en,Ed Wood,False,False
TMDB36593,Naked Gun 33⅓: The Final Insult,Comedy|Crime,"35, 80",1994,1994-03-18,0,6.498,2452,4.8306,"Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he has to find out what top terrorist, Rocco, has planned for when he escapes. Adding to his problems, Frank's wife, Jane, is desperate for a baby.",/p0AYsdgkudR9P5fNV5AjzbwQt8W.jpg,/crWTzII9OYzQmnrY3u9sTJ3L94D.jpg,en,Naked Gun 33⅓: The Final Insult,False,False
TMDB11011,Ri¢hie Ri¢h,Comedy|Family,"35, 10751",1994,1994-12-19,0,5.942,2389,18.1197,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg,/e3TJpdAJnuJkywVRvf4IevhSzM3.jpg,en,Ri¢hie Ri¢h,False,False
TMDB11395,The Santa Clause,Fantasy|Drama|Comedy|Family,"14, 18, 35, 10751",1994,1994-11-11,0,6.511,2265,8.9403,"On Christmas Eve, divorced dad Scott Calvin and his son discover Santa Claus has fallen off their roof. When Scott takes the reins of the magical sleigh, he finds he is now the new Santa, and must convince a world of disbelievers, including himself.",/hvV2rI60qOYELT7tHHLpxtafnBZ.jpg,/p89QeYRc2u0rX0eKKU4TLJStwHO.jpg,en,The Santa Clause,False,False
TMDB11104,Chungking Express,Drama|Comedy|Romance,"18, 35, 10749",1994,1994-07-14,0,7.964,2130,10.3762,"Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant.",/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg,/vuglA60RqvpHK9rIcG8sXaiWw1L.jpg,cn,重慶森林,False,False
TMDB306,Beverly Hills Cop III,Action|Comedy|Crime,"28, 35, 80",1994,1994-05-24,0,5.87,2080,4.2284,"When his boss is killed, Detroit cop Axel Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites with Detective Billy Rosewood to solve the case. Along with Billy's new partner, Detective Jon Flint, they discover that Wonder World is being used as a front for a massive counterfeiting ring.",/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg,/yrzJZwLW41fEnEgav4vyhUpGb4k.jpg,en,Beverly Hills Cop III,False,False
TMDB2759,"The Adventures of Priscilla, Queen of the Desert",Drama|Comedy,"18, 35",1994,1994-05-31,0,7.26,897,4.5208,Two drag performers and a transgender woman travel across the desert to perform their unique style of cabaret.,/kJ7syYXEJgSBmBfSnF3Can9cK1J.jpg,/q1PuySDtRiKSgxAZjpIbFvvLOus.jpg,en,"The Adventures of Priscilla, Queen of the Desert",False,False
TMDB15283,Pom Poko,Adventure|Animation|Fantasy,"12, 16, 14",1994,1994-07-16,0,7.167,1177,3.9772,"The Raccoons of the Tama Hills are being forced from their homes by the rapid development of houses and shopping malls. As it becomes harder to find food and shelter, they decide to band together and fight back. The Raccoons practice and perfect the ancient art of transformation until they are even able to appear as humans in hilarious circumstances.",/zat2MMhejQyJJN6CucLI9Or9kdo.jpg,/AouRp7KcIOVmsSuZlTXKqT4aYT2.jpg,ja,平成狸合戦ぽんぽこ,False,False
TMDB11010,The Postman,Comedy|Drama|Romance,"35, 18, 10749",1994,1994-09-22,0,7.918,1200,1.5519,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.,/cUaCpjVDefYShKyLmkcDsiPaBHn.jpg,/32pvxFiXNo2TdNpBiuHN8k2Mr4K.jpg,it,Il postino,False,False
TMDB10510,Miracle on 34th Street,Fantasy|Drama|Family,"14, 18, 10751",1994,1994-11-18,0,6.751,1134,4.5414,"Six-year-old Susan Walker has doubts about childhood's most enduring miracle—Santa Claus. Her mother told her the secret about Santa a long time ago, but, after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all—something to believe in.",/iUTPKkljdEjPlcPPYgbUz7APnHu.jpg,/oU0lGpUukjNOgZeuIqueNM3QiBE.jpg,en,Miracle on 34th Street,False,False
TMDB9905,Shallow Grave,Crime|Thriller,"80, 53",1994,1994-12-22,0,6.999,1117,11.009,"When David, Juliet, and Alex find their new roommate dead with a large sum of money, they agree to hide the body and keep the cash. However, this newfound fortune gradually corrodes their friendship.",/gqvSKLbfIg1mja1ulVkVcLhdwWF.jpg,/qPm2JWGq3LnoTmfbi8flzJRImbc.jpg,en,Shallow Grave,False,False
TMDB11231,The Next Karate Kid,Action|Drama|Family|Adventure,"28, 18, 10751, 12",1994,1994-07-18,0,5.397,1139,7.5415,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",/wI3gCi9w1cuUJCiwhviAy46we9Q.jpg,/kgqgbPB2snzVlkMkQjYAvmF1hkc.jpg,en,The Next Karate Kid,False,False
TMDB11934,The Hudsucker Proxy,Comedy|Drama|Fantasy,"35, 18, 14",1994,1994-03-11,0,7.067,1163,4.549,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,/bp5Kg9iT9oSXsECgDkNJVqvIrxX.jpg,/c43BxV3gM685ZDy2Tq7zAUMwFN7.jpg,en,The Hudsucker Proxy,False,False
TMDB193,Star Trek: Generations,Science Fiction|Action|Adventure|Thriller,"878, 28, 12, 53",1994,1994-11-18,0,6.513,1458,2.7038,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,/gh0ZZRwSmlzEZTIZee3ZCN9Jssx.jpg,/mNdsbVuRdsyo8eitW2IBW2BWRkU.jpg,en,Star Trek: Generations,False,False
TMDB11212,Baby's Day Out,Comedy|Adventure|Family|Crime,"35, 12, 10751, 80",1994,1994-07-01,0,6.399,1430,7.2535,"Baby Bink couldn't ask for more: he has adoring (if somewhat sickly-sweet) parents, lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents—especially the three enterprising kidnappers who pretend to be photographers from the newspaper. Successfully kidnapping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.",/21U2jwl36hoTHsXB3fDuIQkcchu.jpg,/7bDfeFS4utVf2LNN5lr2pnVgRTb.jpg,en,Baby's Day Out,False,False
TMDB110,Three Colors: Red,Drama|Mystery|Romance,"18, 9648, 10749",1994,1994-05-12,0,7.906,1527,3.5005,"Part-time model Valentine unexpectedly befriends a retired judge after she runs over his dog. At first, the grumpy man shows no concern about the dog, and Valentine decides to keep it. But the two form a bond when she returns to his house and catches him listening to his neighbors’ phone calls.",/JHmsBiX1tjCKqAul1lzC20WcAW.jpg,/pZcoSJUb3Lgr9Rzg2shg1PtTBP9.jpg,fr,Trois couleurs : Rouge,False,False
TMDB11596,Wes Craven's New Nightmare,Horror|Mystery|Fantasy,"27, 9648, 14",1994,1994-10-13,0,6.464,1553,9.1178,A demonic force has chosen Freddy Krueger as its portal to the real world. Can Heather Langenkamp play the part of Nancy one last time and trap the evil trying to enter our world?,/q5BWxfL1x34nyYSvA3Qo5odleGW.jpg,/qKF9GwtJbi2rob8kZBmGcQGAaMo.jpg,en,Wes Craven's New Nightmare,False,False
TMDB6280,Junior,Comedy|Science Fiction,"35, 878",1994,1994-11-22,0,5.184,1610,4.4024,"A research scientist becomes the world's first pregnant man in order to test a drug he and a colleague have designed for expectant women. To carry out the trial, he has an embryo implant, believing that he will only carry the baby for three months – hardly expecting to face the prospect of giving birth.",/swxxtzYc60qqnFhfWMFdmx9QXvY.jpg,/sK1IMe4yNH5Je1PBmcgw7aFA8HB.jpg,en,Junior,False,False
TMDB2636,The Specialist,Action|Thriller,"28, 53",1994,1994-10-07,0,5.928,1412,11.4117,"May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert, to kill her parents' killers. When Ned Trent, embittered ex-partner of Quick's, is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",/9CVAjtkSaFs9FyddGfThj11ZuQq.jpg,/fvBshQMwOnYZdUXySGMdT6LiqsI.jpg,en,The Specialist,False,False
TMDB13,Forrest Gump,Comedy|Drama|Romance,"35, 18, 10749",1994,1994-06-23,0,8.463,29355,28.2881,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,/67HggiWaP9ZLv5sPYmyRV37yAJM.jpg,en,Forrest Gump,False,False
TMDB19223,A Pure Formality,Mystery|Thriller|Crime|Drama,"9648, 53, 80, 18",1994,1994-05-15,0,7.428,383,1.2647,"Onoff is a famous writer, now a recluse. The Inspector is suspicious when Onoff is brought into the station one night, disoriented and suffering a kind of amnesia. In an isolated, rural police station, the Inspector tries to establish the events surrounding a killing, to reach a startling resolution.",/bAd56dYln4cgoJBa1r60cb9S5xR.jpg,/88FnsK3iF9rWdR36N3anp1oYVYJ.jpg,it,Una pura formalità,False,False
